key,som_key,lon,lat
B52D1897001,1919,190523.0,381366.0
27HC207A001,1896,212413.0,480316.0
21CL0010001,130,186435.0,508956.0
B33B0494001,2202,194337.33,464303.2
B27B0485001,1583,197954.78,488567.46
B32H0229001,1286,172234.93,453910.1
B32E0079001,1401,168380.0,472380.0
B45C0580001,1449,149927.0,408032.0
10-640001,44,55173.0,426965.0
B45H0172001,2971,175136.0,408236.0
B27A0271001,1659,187080.0,491400.0
B28H0696001,300,257889.81,475505.03
ANNA009001,1886,169239.0,408265.0
B41E0449001,1499,248051.86,437802.9
B39D2763001,185,153336.0,425044.0
NPD-PB3O001,1691,221843.0,532585.0
B46B0722001,1090,192121.0,416743.0
B16F0278001,1690,218524.0,549272.0
B52A1483001,2963,183259.0,394024.0
B46B0720001,1090,192242.0,416712.0
B45B0340002,906,154288.0,422664.0
ANNA002001,1089,168890.0,408410.0
B26H0180001,2151,178690.0,476000.0
B17A1520001,1226,223181.0,544220.0
8144_PBF001,1726,82817.0,381612.0
MAAS022001,1827,170001.0,411626.0
B39D2766001,600,153381.0,425672.0
B39D2766002,600,153381.0,425672.0
B34G0286001,1256,242000.0,452510.0
B22D0156001,1744,231700.06,501880.86
B27A0248003,2302,184445.0,488546.0
B51F0432001,237,177728.0,393033.0
ANNA008001,2435,169401.0,408438.0
30-656DL001,1386,27748.0,400682.0
B37C0828001,308,69671.0,437222.0
21DL0007001,66,190218.0,510307.0
B37D0389001,67,79160.7,428452.3
SANG013001,475,172143.0,381763.0
B51E0075001,944,167369.0,393257.0
B58A0812001,1253,183726.0,374756.0
ANNA010001,1711,168676.0,408884.0
5253_PBF001,793,115420.0,396291.0
27HC204A001,2908,212945.0,488369.0
28CL0010001,1123,224241.0,478855.0
B32F0827001,2236,176775.96,466304.95
B45G0398001,1889,168818.0,408628.0
B31A0123001,568,100352.9,466831.6
B28D0302001,1847,230736.0,476344.0
B39E0253001,525,167728.52,443934.41
B32E0076001,644,169460.0,471200.0
B51G0871001,711,161006.0,381291.0
B12C1573001,1935,229411.0,552854.0
B12D1800001,1168,230444.0,553409.0
B41A0265001,1947,221631.79,438663.61
B16F2054001,577,215865.0,537963.0
B17C1763001,1873,226474.0,534995.0
B17D1459001,2026,237943.0,533984.0
B43E0292001,129,87691.0,416466.0
B39D0320001,184,153907.86,432443.48
B40A0562001,782,183297.7,441101.03
CORK014001,656,188268.0,374072.0
B17A0126001,1813,221230.0,545860.0
VILT103001,1947,192091.0,410359.0
B27E0607001,1702,200164.81,490749.34
B32C0730001,2482,143505.0,460326.0
B39F0753001,122,179816.68,438183.65
B43B0222001,129,74618.0,416889.0
B40A2160001,122,183770.0,439700.0
B39F0746001,363,174525.0,438160.0
B26H0275002,2604,173780.0,482464.0
B51D0005001,773,159181.0,376431.0
22AP7610001,750,221692.0,516324.0
B17D0104001,886,232160.0,535050.0
8193_PBF001,201,80261.0,392025.0
MAAS008001,2965,168133.0,413567.0
B52C0485001,1018,185980.0,380300.0
MAAS003001,1589,171423.0,412456.0
B45E0438001,2792,168306.0,412684.0
MAAS007001,1708,169136.0,413361.0
B26G1791001,2075,168947.0,480650.0
10-700001,257,57616.0,428368.0
MAAS020001,1827,170082.0,411688.0
B34H0316001,1017,252225.0,461342.0
B28F0247001,2521,254232.38,496821.07
B28F1318002,2524,254395.02,494770.4
B27C0106001,2281,182790.0,477860.0
B32H0215001,1482,178265.0,450880.0
B21B0411001,1363,196228.4,521171.0
B26H0181001,1543,177580.0,475470.0
B27D0129001,2657,193800.0,487010.0
B27D0516001,2320,192319.0,485035.0
B33D0233001,2163,196409.0,459585.5
B27D0489001,1468,192323.0,484640.0
B27D0517001,2320,192471.0,485222.0
B45G1039001,1089,168905.0,408430.0
B34E1788001,773,248242.74,468578.66
HOLT002001,840,197799.0,398143.0
B28F0439001,2989,250401.0,495250.0
PEVE009001,2620,186997.0,381600.0
8166_PBF001,1324,79835.0,381824.0
DM-10-NW002,67,164218.0,581902.0
B32D0139001,1802,154098.0,455037.0
B41E0398001,1439,249920.39,442693.17
B34D0260001,59,234745.0,454530.0
B12D1889001,990,234223.0,552254.0
B32C0333001,1585,146997.08,456692.58
B45F0666001,2492,177058.0,413003.0
B41D0068001,2496,231730.0,431960.0
B34G1375001,1739,249685.0,460477.0
B22D0114001,938,236841.54,500532.89
B29A0137001,2748,263910.0,489400.0
5218_PBF001,944,97224.0,383278.0
B33H1422001,2314,218431.0,460755.0
B22C0159001,518,222613.23,505670.38
DEUR002001,2679,187151.0,383266.0
RM126_Veeningen001,395,220959.0,520777.0
Brongebied Vl Aa-PB10001,866,213787.0,545271.0
B28H0692001,2751,256957.55,475711.05
B28D1736001,2077,238412.0,484618.0
28CG101J001,1538,221173.0,486523.0
B39F0558001,529,172660.0,446170.0
B52C0591002,1977,189450.0,375943.0
5238_PBF001,291,116055.0,390807.0
B32G0176001,458,160699.7942,454726.0649
B26G1777001,225,168730.0,481656.0
B50B0493001,1789,118429.0,388703.0
B46D1507001,2366,193111.0,410571.0
B52C2062002,2620,186995.0,381575.0
B32C0330001,2600,146541.24,456023.21
B41B0468001,1009,235074.0,441893.0
B41A0179001,2431,220588.94,440980.58
B28C0179001,172,220844.78,478515.4
21GC912A001,2249,209675.0,500187.0
B31A0109001,29,101831.8,463257.2
2083_PBF001,564,127034.0,411007.0
B33H1510001,2012,214239.0,457717.0
B33H1403001,1960,216737.0,455760.0
B43E0291001,70,89970.0,418760.0
B28D0350001,112,237328.56,483642.76
B33G1139001,702,205040.0,457177.0
B28A0353001,580,221951.55,496349.02
B50B1279001,698,110589.0,392058.0
B46B0702001,2068,190066.0,414676.0
B06H1508001,383,210240.0,578386.0
27GR705D001,333,207849.0,482005.0
5314_PBF001,1224,98945.0,388487.0
CORK003001,1734,182582.0,372656.0
B45B1603001,184,152899.0,424937.0
22AL0027001,1444,222193.0,514142.0
B39E0350001,169,169220.0,447300.0
B34C1040001,1357,225853.0,450827.0
HOLT001001,176,197700.0,398828.0
B23A0778001,1116,263892.0,523582.0
REESTDAL-PB8001,798,221676.0,514321.0
27HC005A001,1773,210910.0,482910.0
B21H0177001,46,211714.22,504520.77
B34A0846001,1478,224965.0,469032.0
GROO026001,1137,187077.0,376041.0
B22C0140001,518,223330.54,509295.65
B12G1541001,1111,242815.0,555392.0
27HG610B001,2665,216422.0,477029.0
10-686002,790,55113.0,427717.0
B32H0109001,2152,178988.35,462082.05
5226_PBF001,71,110960.0,405598.0
ANNA006001,1711,168531.0,408936.0
B34F3240001,1438,256110.0,462753.0
Brongebied Vl Aa-PB24001,971,214959.0,544451.0
B33G1149001,172,202398.0,460924.0
B17B0262001,1789,238717.0,547062.0
B51E0266001,294,165923.0,394639.0
Brongebied Vl Aa-PB20001,928,217742.0,546108.0
VILT111001,2308,192621.0,410033.0
5028_PBF1001,758,114730.0,390157.0
21GR036A001,152,203948.0,506267.0
B27A0437001,2359,185428.39,488356.96
B12D1804001,1119,231055.0,553283.0
B52A1485001,1139,186344.0,392878.0
B33D0207001,1786,198140.0,462265.0
10-686003,790,55113.0,427717.0
B12C1567001,1789,229632.0,553604.0
B38F0574001,546,136949.11,445847.71
B51E0234001,175,168610.0,393390.0
B37C0326001,25,69275.0,435043.0
B37H0994002,726,90074.0,430794.0
B28A0514001,516,229175.0,499500.0
B33G1138001,1686,204408.0,456582.0
B34A0117001,1760,226415.0,466355.0
B51E1656001,1059,161280.0,397739.0
B39B1396001,1141,157669.0,444504.0
B58A0804001,1015,181985.0,372776.0
SANG009001,297,172935.0,382080.0
STRA003001,2093,171400.0,380442.0
MIDDENLOOP-PBD001,919,213565.0,545011.0
B27H0065001,2075,210669.39,478538.04
MUIS001001,592,177510.0,389679.0
B27A0431001,1835,184520.0,489750.0
2090_PBF001,1716,125353.0,410071.0
B27A0436001,224,180480.0,488420.0
B45B0496001,1027,155865.0,413640.0
B41A0193001,2498,224390.0,441130.0
B45B0323001,64,157134.0,421529.0
B17E2224001,1993,241674.0,545386.0
DYNA001001,854,158205.0,407585.0
21HC411B001,1509,214496.0,501024.0
B26G1795001,1718,168112.0,479472.0
B44H0520001,1508,134852.0,408268.0
B27B0294001,2477,193950.0,494350.0
B17E2223001,1491,241539.0,545603.0
B52A0209001,953,182688.0,388072.0
PEVE012001,1199,189555.0,375588.0
B45G0339001,2670,167650.0,412140.0
22CG106D001,459,221680.0,506975.0
B26H0329001,1704,170577.21,482396.07
LAAR001001,2725,185182.0,413080.0
B27E0556001,126,202273.18,499842.42
B45B0328001,63,157956.0,421449.0
B58A0802001,1015,181985.0,372774.0
REFV094003,297,172252.0,383098.0
2191_PBF2001,1354,127703.0,410270.0
B27D0540001,2658,192032.0,485514.0
B27D0539001,1467,192039.0,485127.0
B49G0135001,2103,84529.0,380800.0
B58E0262001,2224,209722.0,373543.0
B27D0538001,2261,191978.0,484746.0
B27D0541001,1527,192193.0,485377.0
B27D0543001,1468,191897.0,483750.0
B33D0167001,2164,196090.0,460820.0
B46B0748001,420,194488.0,418808.0
B49F0445001,2233,95961.0,391264.0
B23A0786001,1486,265256.0,524337.0
B58C0343001,1019,188260.0,360415.0
KARL004001,2735,170023.0,411948.0
B28H1887001,299,255009.16,481611.46
5213001,825,116258.0,388313.0
B46D0359001,1592,192194.0,407043.0
Scharreveld-PB1001,887,236028.0,538460.0
B34F2824001,2752,256822.47,474136.36
B17C1753001,1108,222019.0,535048.0
B39F2974001,2356,179235.0,446032.0
B46D0737001,2552,190935.0,405950.0
B46D0350001,2612,190622.0,408402.0
B38A0261002,447,102504.7,440369.2
B12C1569001,1228,229628.0,553279.0
B16H1497001,1505,215424.0,536336.0
B50E0539001,2050,121255.0,391641.0
B57A0062001,2635,148267.0,364624.0
B52E3243001,1649,200778.0,394422.0
B58D0663001,839,191490.0,360630.0
B58D0660001,1307,192915.0,359820.0
B12D2034001,990,235289.0,551962.0
B49F0520001,1690,92422.0,389683.0
DONK002001,49,156948.0,407832.0
B57A0218001,2635,147859.0,367638.0
B21D0971001,132,197232.0,503256.0
B46B0721001,1090,192193.0,416732.0
B27D0545001,1240,193917.0,479232.0
KARL001001,2734,169839.0,411942.0
B57A0045001,2517,147809.0,366110.0
MAAS011001,2733,167939.0,413494.0
KARL002001,2734,169901.0,411895.0
B23A0787001,1607,263003.0,520602.0
B60D3127001,2759,198468.0,330287.0
B52E3250001,1649,208953.0,393405.0
KARL003001,2734,169977.0,411972.0
B49F0230001,50,97588.0,391905.0
10-630002,375,55405.0,427393.0
B57A0061001,2799,146515.0,366063.0
B21B0408001,49,195227.1,521935.49
B46B0709001,900,194809.0,418919.0
B52C0477001,1529,188600.0,375920.0
EA_AR_B11001,1301,260908.0,528524.0
B26G0439001,1833,169221.0,479176.0
B57A0189001,2799,146326.0,367064.0
B58D0693001,2109,190160.0,355665.0
B45G0357001,1089,168887.0,408420.0
NPD-PB11001,468,219995.0,533058.0
B46D0821001,2551,190546.0,405971.0
B58A0286001,1674,185770.0,374600.0
B46C0251001,1532,189414.0,405714.0
B33G1146001,2243,206679.0,459660.0
21CC704A001,6,187284.0,508523.0
REFV156005,2665,184244.0,412778.0
HOOI013001,0,137007.0,413725.0
B46D1528001,2614,190107.0,405940.0
B31G2002001,663,126935.84,449624.64
TONG002001,1833,181926.0,414019.0
B45H0104001,2979,177406.0,407076.0
5256_PBF002,1445,115057.0,396050.0
B44H0298001,460,139468.0,408139.0
B46D1085001,2611,190144.0,406623.0
B52B0439001,718,196180.0,390200.0
B46D0329001,2492,190908.0,405453.0
B33F0985001,1659,211388.0,468256.0
B51A1784001,1933,146062.0,389063.0
B32D1374001,739,159852.0,454841.0
B40C0498001,182,187540.0,433480.0
B12D1818001,1218,230414.0,554570.0
B57F0062001,2749,176091.0,371501.0
B37B0232001,129,70386.2,443957.6
NPD-PB21001,1279,227409.0,536296.0
B39F2971001,2116,179113.0,447219.0
B16H1499001,1802,213590.0,536238.0
B31D1559001,386,117494.0,462098.0
B44H0499001,1339,133500.0,404120.0
B51G2173001,1852,168262.0,379811.0
B45H0483001,1888,174308.0,402513.0
NPD-PB14001,977,220619.0,535022.0
B40E0340001,1358,209830.0,438420.0
B37C0558001,129,67703.7,430742.6
B45E0352001,2125,166924.0,414182.0
B46D0354001,2373,191891.0,408012.0
B44G0317001,1563,120068.0,401006.0
B32E0306001,982,166611.0,472965.0
B40A0681001,121,184648.39,439773.62
B51A1820001,1754,141578.0,397498.0
GROO012001,1135,185027.0,375245.0
ROODEBRAND-PB5001,886,232480.0,534555.0
B45A2476001,662,147541.4,418590.76
B52C2112001,1135,185027.0,375245.0
NPD-PB4001,759,222169.0,532409.0
B26H0670001,1881,173316.0,484409.0
B46A1590002,2428,186158.0,415560.0
B45D0322002,557,149988.0,408600.0
B39F2975001,2115,178661.67,446341.22
B57F0130001,2156,176346.0,371305.0
B34D0392001,2866,238580.0,456520.0
B44D0063001,1743,118398.0,401213.0
B45A2472002,845,144081.57,417686.52
B46A1589001,2547,184657.0,416208.0
B52G2953001,964,209292.0,385731.0
B57E0212002,2567,162923.0,371805.0
B52E1804001,1986,204734.0,389686.0
B52A0245001,2914,184332.0,396387.0
B41A0551001,1888,222444.0,442349.0
B52E1870001,362,203051.0,392317.0
5216001,707,100675.0,388477.0
28CG001A001,2017,220062.0,486623.0
B33G1191001,1093,202650.0,461351.0
B12D1812001,885,230474.0,551732.0
B51H1880001,2094,172053.0,378399.0
B51G0354001,2746,165067.0,377840.0
28CG002A001,2195,220288.0,485668.0
B22D0562001,1818,237425.0,503804.0
5254001,1448,115144.0,396369.0
B51B1679001,1003,153067.0,393361.0
9037_PBF001,129,88616.23,402060.93
B51A1859001,1803,147398.0,398750.0
27HG800A001,1956,218151.0,487260.0
B27H0429001,2312,218199.0,481692.0
B22D0559001,937,235763.0,500008.0
B57B0014001,2624,157288.0,365770.0
B51H0227001,713,171660.0,381760.0
B52B0410001,2970,190680.0,398150.0
B33G1192001,173,201868.0,460601.0
B51H0368002,1996,173020.0,383870.0
B58E0999001,2324,204026.0,365262.0
B33G1193001,172,202398.0,460924.0
5014002,1578,111629.0,405096.0
B45C1025001,1508,149674.0,403271.0
B50C0188001,1752,106455.0,385376.0
BETU20004001,62,162153.907,435128.982
B51E0160001,1003,166069.0,395610.0
B45C0502001,467,148348.0,400268.0
B12D1810001,1167,230564.0,552272.0
9119_PBF001,1500,126954.4143,413244.0877
B34H0318001,1617,250986.0,460951.0
B12D1819001,1164,230844.0,554712.0
B57E0612001,655,161492.0,371488.0
B34C1152001,1230,226424.0,459090.0
B51H0391001,1996,172768.0,383379.0
DIES003001,2149,176783.0,383752.0
PEEL0023_2,2972,178761.0,392164.0
28CG002B001,2195,220017.0,485599.0
B45G0381001,781,160480.0,405020.0
B37E0382001,35,89223.0,445083.1
B52A0115001,1494,187346.0,394668.0
B57E0597001,2748,162284.0,372429.0
B44H0870001,1330,135518.0,403756.0
REESTDAL-PB6001,394,222892.0,513597.0
B33H1524001,2375,217846.0,460466.0
B21F0786001,1698,219881.0,519942.0
B51A1797001,1035,146092.0,391371.0
B45C1027001,341,144822.0,406397.0
B52B1810001,2970,190711.0,398147.0
B57E0610001,1013,161521.0,371059.0
PEEL001_4001,2973,179408.0,391501.0
LOP Beernink B4_1428_FT1_WATHTE_m_NAP_GW_DagGem001,59,234408.0,454215.0
28CG001B001,2136,220099.0,486484.0
B38F0586001,130,137316.0,445720.0
B32D0327001,106,159515.34,454389.2
B33G1191002,1093,202650.0,461351.0
B34D1396001,2085,237453.0,455688.0
B51A1772001,1035,149562.0,393510.0
B57E0208001,598,167813.0,363645.0
B21F0776001,629,213888.0,520999.0
B28D0343001,170,237458.46,485215.38
B57E0619001,2749,162194.0,370582.0
B57E0329001,2748,161843.0,371065.0
17AL850301001,875,220160.0,547823.0
B57B0434001,598,152825.0,368375.0
B45G0412001,1938,168482.0,402512.0
B52E3246001,2904,205337.0,396571.0
B12D2024001,1035,234510.0,552483.0
B41B0484001,2086,234802.97,448191.56
B21F0735001,748,219688.0,518884.0
B52D0110001,2631,193605.0,385430.0
2191_PBF1001,1354,127703.0,410270.0
B32G0177001,167,160304.73,453805.36
B41D0029001,2331,236550.0,436100.0
B22G0309002,1877,241948.0,507075.0
RIJS003001,495,145737.0,410063.0
2190_PBF001,389,126395.0,410640.0
B41B0467001,1009,235024.0,442205.0
B12D2025001,1058,234720.0,552958.0
B45B0594001,2300,156789.0,414840.0
B51A1819002,645,140669.0,396495.0
5013_PBF1001,1578,111725.0,405232.0
5225_PBF001,1578,111090.0,405052.0
B22C1349001,1563,223907.0,508512.0
B41B0480001,2276,239090.0,448224.0
PB24001,25,70292.0,444408.8
B57E0616001,2989,161544.0,371947.0
VILT106001,2427,192267.0,409866.0
B57H0114001,2753,174405.0,359719.0
B21F0788001,1521,215027.0,515984.0
PB03H001,488,87774.7,443312.8
5251001,741,115346.0,396574.0
B32E1313001,173,167961.0,469507.0
B17D0162001,1049,230540.0,525030.0
GROO031001,1312,182129.0,373622.0
B32E1314001,1223,167690.0,468037.0
B16F2047001,985,213398.0,547199.0
8126_PBF2002,251,79831.0,379888.0
B51A1855001,1282,145979.0,398945.0
B51D0494001,1078,150570.0,377321.0
B57E0213001,2989,161469.0,372037.0
B45D1199001,377,151101.0,402437.0
B52B0382001,779,196485.0,388100.0
B51H0367002,2145,172730.0,383130.0
5308_PBF001,1092,100258.0,390727.0
B39A2390001,541,142760.0,441814.0
B51C1850001,1309,145577.0,383866.0
B27G0939001,185,203329.0,486530.0
B46B0489001,900,195071.0,419211.0
GOOR002001,1550,173584.0,386425.0
28AC411A001,1122,224255.0,488144.0
2115_PBF001,788,125539.0,411298.0
B52G0433001,1985,206010.0,386880.0
B57E0113001,2507,163359.0,371320.0
B58A0698001,1797,186076.0,374070.0
B57F0135001,2813,173203.0,365198.0
B51H1874001,2805,173938.0,379466.0
9069_PBF001,546,111336.044,405669.734
B52D2107002,1919,191360.0,382978.0
B51A1853001,971,146323.0,398843.0
27HG901B001,2076,219944.0,486573.0
B46A1664001,2009,182634.0,423277.0
B12D2032001,114,232866.0,552071.0
B57A0210001,1198,148977.0,373066.0
B12D2026001,1058,234892.0,553367.0
B51A1858001,1804,147129.0,398712.0
B22A1100001,749,221085.0,517142.0
B22C0482001,573,229720.0,510800.0
B50D0075002,1968,115834.0,381613.0
B51G2396001,2091,169826.0,380360.0
B57E0620001,655,161481.0,371326.0
B33F1221001,1959,216766.0,471556.0
9079_PBF001,624,127220.214,411669.725
CORK009001,2805,174213.0,380170.0
B52B0569002,2902,199087.0,396605.0
B32H0113001,2833,173020.0,455100.0
B32E1312001,1172,168295.0,469011.0
B50B0552001,1448,114943.0,396430.0
B49F0232001,1400,96800.0,396026.0
B41A0553001,2961,223256.0,441730.0
B44H0041001,1539,131723.0,401054.0
B45C1031001,912,140168.0,402181.0
B52C2115001,1076,185236.0,375084.0
BBEE003001,236,176254.0,389794.0
B57E0617001,2989,161576.0,371924.0
B37G0828001,309,86074.0,427639.0
28CG001I001,2136,220186.0,486297.0
B33B0235001,2438,192133.65,474337.99
B51H0372002,1671,172300.0,382680.0
B58A0810001,1312,182129.0,373622.0
DYNA020001,794,156433.0,408308.0
B45H0098001,1654,170798.0,402619.0
PEVE031002,1919,190523.0,381366.0
B44D1155001,276,114628.0,403362.0
B32H0235001,173,171240.71,451912.47
B23A0767001,1551,264159.0,520493.0
B45B0454001,2250,155479.0,414885.0
B52D1988001,1375,193349.0,381390.0
B36H0141001,44,51869.1,425837.3
B57E0067001,479,169717.0,367785.0
27HC005B001,2013,210453.0,482103.0
B51E1662001,1236,165424.0,387630.0
B38H2386001,604,137233.0,435728.0
SANG008001,593,173415.0,383260.0
2084001,274,127143.0,410702.0
B44G0526002,204,129670.0,410812.0
B52C2060001,2678,186646.0,380725.0
MIDDENLOOP-PBC001,868,213438.0,543848.0
B22D0220001,1624,235100.0,509020.0
DM-06-ZW001,384,185240.0,575500.0
B52E3237001,241,203373.0,395938.0
B51A0144001,1477,148151.0,393155.0
B50E0566001,1276,122753.0,395274.0
B52C0591001,1977,189450.0,375943.0
B44H0502001,205,130797.0,410846.0
2090001,1716,125353.0,410071.0
B52C2111001,1674,184929.0,375156.0
B46C0259001,1531,189554.0,405020.0
B27C0101001,2837,186290.0,486620.0
B46D1529001,1947,192063.0,410255.0
B34H0317001,1617,250489.0,460493.0
B46C0211001,2914,181380.0,400210.0
B52E3247001,2913,205784.0,398046.0
B49F0517001,1512,92395.0,391543.0
B11B0277001,94,198300.0,562950.0
B52D2134001,1496,190290.0,377496.0
PEVE009002,2620,186997.0,381601.0
2080001,625,129921.0,411212.0
27HC504A001,2252,215161.0,482944.0
B32E0210001,1274,166820.0,465990.0
B57F0125001,656,170308.0,368536.0
PB18001,497,73805.2,442402.3
B45G0411001,1878,168479.0,403313.0
B34G1377001,1739,249869.0,461316.0
B49F0434001,463,92017.0,396423.0
B52C2097001,2679,187151.0,383266.0
27HG70E001,1473,219418.0,486748.0
B44D0240001,619,114936.0,402701.0
B41B0446001,2329,232922.0,443640.0
MIDDENLOOP-PBA001,855,213738.0,544567.0
B45A0144001,64,149010.0,422270.0
B46A1570001,2428,184803.0,421758.0
B46A1601001,121,182180.0,419771.0
NPD-PB7ONDIEP001,230,222036.0,531787.0
B38H2389002,484,136564.0,432815.0
2023001,622,126680.0,410670.0
B34C1145001,1359,224734.0,451468.0
B45B0312001,3,156475.0,420709.0
B52C2062001,2620,186995.0,381575.0
GROO022001,1137,187076.0,376037.0
21HC811B001,1898,218504.0,501720.0
5239001,168,114423.0,393655.0
B39F2953001,720,179448.18,441079.56
B34C0920001,828,224543.9925,453463.1901
B46A1559001,482,180523.0,418745.0
B58A0809001,1253,181830.0,372522.0
2016001,1579,126392.0,410940.0
5367_PBF2002,1388,115091.0,396680.0
B45B0275001,1659,157834.0,415243.0
B52C2050001,1530,186550.0,380808.0
B51H0050001,2207,170622.0,379292.0
B27D0133001,2080,194300.0,483190.0
B45B0463001,2300,156972.0,415237.0
B37D0408002,71,73369.0,432297.0
B41D0069001,599,238900.0,435950.0
MIDDENLOOP-PB2001,919,213342.0,545123.0
OV004.203001,175,230670.0,545919.0
B27H0035001,642,218465.39,485277.48
B50B0505001,221,113302.0,395256.0
B39G2557001,782,167443.49,436486.61
B57E0098001,776,167540.0,367851.0
REFV020002,1885,169241.0,408048.0
5212001,1038,115715.0,389382.0
GROO025001,1073,184119.0,377010.0
B50F1380001,1063,137908.0,395676.0
Brongebied Vl Aa-PB16001,1759,216405.0,547505.0
B38H2388001,389,133387.0,430731.0
5233001,1448,114952.0,396420.0
B38D0301001,31,113764.3,435203.8
REFV017003,2068,192193.0,411427.0
GROO015001,1076,185236.0,375084.0
B58A0213001,1735,185531.0,373981.0
B57F0077001,1078,172785.0,374805.0
B57G0053001,1437,167551.0,360362.0
B45A2474001,723,140920.94,419259.02
B45D1181001,49,152796.0,404557.0
B44H0837001,411,135122.0,403152.0
21CC707A001,129,187920.0,505140.0
B12D1801001,1167,230798.0,553230.0
B45H0233001,294,173460.0,400360.0
B45B0273001,2543,156852.0,414181.0
28AR210B001,525,222298.0,489775.0
B28D1779001,941,236728.56,476467.13
B52E1839001,1887,209940.0,393822.0
5171_PBF001,497,111203.0,397552.0
5237001,1273,113927.0,391248.0
B58G0405001,2678,203193.0,351241.0
B44E0224001,129,128646.0,413153.0
B58A0312001,1734,184820.0,373400.0
2022001,344,130393.0,410095.0
B26E0124001,1440,164975.0543,489883.2876
B32C0610001,1705,143629.0,458730.0
B33G1137001,1122,204363.0,457960.0
B57F0057001,2569,175074.0,372220.0
B44H0389001,348,133826.0,407881.0
B46C0111001,2977,183949.0,402941.0
22AP9004001,810,225792.0,515620.0
B22C0064001,465,225846.47,502533.83
B34G1374001,1617,249221.0,460574.0
B33G1185001,1753,203156.0,460512.0
NPD-PB24001,1032,225509.0,534666.0
B51A0398001,971,147099.0,398855.0
B49F0496001,875,93424.0,390753.0
SANG018001,2145,172730.0,383130.0
5206001,1452,115885.0,395250.0
B45C0949001,744,149751.0,409510.0
DEUR028001,1556,190263.0,377504.0
B52C2043001,1199,189555.0,375588.0
17DC302B001,175,233056.0,535385.0
B41E0432001,2266,241880.0,440440.0
B12E0417001,87,246360.0,567540.0
B52A1487001,1139,183912.0,388105.0
27HG503A001,2311,215522.0,484181.0
HOOI006001,602,137496.0,414584.0
5231001,1574,115314.0,395879.0
B38H2384001,5,137536.0,436086.0
B31D1558001,34,117540.0,461832.0
B45C1344001,105,140915.0,410222.0
B07C1800001,439,226004.0,577370.0
B17D0188001,1966,237573.0,533937.0
B46D0326001,2673,190212.0,403931.0
B37E0377001,11,81387.7,445379.2
B52C2037002,2562,186938.0,379455.0
B15E0122001,204,165775.0,547100.0
B33G1141001,1938,205492.0,457333.0
B22B0770001,939,231208.0,518707.0
B31D1558003,34,117540.0,461832.0
B45E0406001,244,164744.0,423411.0
B46A1642001,1537,181587.0,422772.0
PEVE010002,2562,186938.0,379454.0
B26H0319001,46,173930.0,484520.0
B45G0415001,411,167985.0,402744.0
B51A1795001,1867,146006.0,390740.0
B46G0111001,2378,202182.0,400533.0
21HC300A001,275,213246.0,512254.0
B26F3139001,686,176562.0,487682.0
B26F3139002,686,176562.0,487682.0
PEVE023002,1199,188106.0,384150.0
VILT101001,2313,191679.0,410610.0
B41B0478001,950,234727.0,440416.0
21HL0002001,1954,210240.0,508810.0
21HP0042001,2074,213655.0,506162.0
B45B0311001,65,156623.0,419754.0
B51A1840001,703,147614.0,394838.0
B46D0328001,828,191292.0,404725.0
B50A0504001,1447,107840.0,399885.0
PEVE010001,2562,186938.0,379455.0
2001_PBF1001,2180,130879.0,404056.0
B39E0355001,867,169360.0,446490.0
B21E0027001,216,209367.0,512067.0
21EC210A001,668,202400.0,514618.0
REFV094005,2083,173687.0,383950.0
B06G1308001,156,208993.0,578288.0
B32H0214001,2443,179120.0,450380.0
P38H0038001,211,136850.0,434932.0
HOOI003001,602,137581.0,414438.0
B51A1785001,55,146542.0,390902.0
B57F0082001,2569,175525.0,371684.0
B46D1532001,1889,191792.0,406085.0
B60B1241001,2801,192268.0,347217.0
HOOI002001,1260,136770.0,414359.0
5217001,708,96148.0,383101.0
B46D0327001,1591,190480.0,404488.0
REESTDAL-PB11001,741,220398.0,518300.0
B50A0502001,1446,107450.0,399444.0
B46D0832001,2491,191476.0,406758.0
B38E0228001,603,125729.0,449767.0
B45D0165001,1446,154595.0,412246.0
B33G1143001,2181,205641.0,459711.0
B57E0105001,2624,169607.0,365709.0
B12C1571001,1168,229374.0,552479.0
B31D1428001,29,118814.0,461353.0
DEUR005001,1977,187769.0,382778.0
B38F1979001,1260,138865.0,446219.0
B52E3230001,1591,204038.0,399771.0
B26H0599001,1027,174171.72,483919.82
P38H0036001,604,137315.0,435908.0
B52A0236001,2501,182327.0,389413.0
9055_PBF001,190,92839.847,404079.803
B33F0992001,1687,215527.0,463779.0
B26H0256001,1706,173540.0,481820.0
B32D0135001,346,159807.66,454675.04
B41A0527001,296,227968.0,438925.0
B52D1981001,1318,194113.0,380036.0
B57E0626001,419,168385.0,371273.0
B52D1986001,1257,193341.0,380818.0
B33F0241001,1703,211665.0,470345.0
B46G0396002,1349,202480.0,402420.0
B28A0503001,169,226540.0,498076.0
B43B0058001,12,72106.5,424706.9
2001001,2180,130879.0,404056.0
B45C0416001,1330,141524.0,407667.0
MAAS024001,1829,169666.0,411459.0
B45B0465001,2663,156034.0,415118.0
B11B0275001,568,197405.0,562560.0
B06H0192001,383,210220.0,578383.0
2015001,1518,126391.0,411132.0
B45D0157001,286,156185.0,412323.0
B57E0170001,1311,162556.0,369448.0
27HL0007001,2310,216730.0,485819.0
B11H0201001,1694,215150.0,550925.0
B57F0127001,1197,170343.0,366196.0
