Bodemtype,GVG,Starting_heads,GHG,GLG,Landgebruik,KD_l1,AHN,soil_rootzone_thickness,GHG_ERROR,U_matrix,X,Y,XY,Total features
30.887424665008552,0.5626546963093281,8.835919305713654,0.41074215257215496,0.9203005945198536,1.0127509549803735,28.637425751312257,971.4631778826904,25.115529775629042,-0.4167389093360305,0.1203522287267123,29,0,29,5.0
38.74698893978882,0.5877753045732975,9.110180894144058,0.42372753498744964,0.9939693693435192,1.0037233686213494,24.830677834747313,999.4790054107666,25.555155018463136,-0.4238821106284857,0.16849194348178875,30,0,30,
64.89273813882446,0.6810614408664704,9.041067905929566,0.5023372184381485,1.1459626977000237,1.0004214781122212,22.829552937042237,989.3749519770508,28.171499254102706,-0.5204089415869118,0.1914524682204786,31,0,31,
78.95275117504883,0.7016152066271305,9.024691436571121,0.5244424558963776,1.1603124587846994,1.0000368622946745,35.13748898501587,984.1597124858398,29.858715541810987,-0.5724482441425324,0.1166257134384818,32,0,32,3.0
83.3472469989319,0.6520720051062107,9.315665039548874,0.4818080800271034,1.0831292966624497,1.0005738730587952,50.79171063766479,1010.1081782054443,30.311021495389937,-0.5631440421366691,0.08744240623015123,33,0,33,2.0
91.21736060794068,0.5789945930645466,9.620666295562744,0.41394615670347223,0.9891841544950009,1.0108641604037283,53.9007294138794,1038.6831868908691,30.749964979581833,-0.544780014167726,0.1483864657344246,34,0,34,1.0
113.6394275302124,0.5391165197942257,9.814173341863633,0.368053978126049,0.9733733339586258,1.0998265246925358,38.1912702472229,1058.2677736522216,31.025477282066348,-0.6047600454154611,0.2540992621749807,35,0,35,
142.10160884738158,0.6600277897884846,10.699360191591262,0.48299364125728605,1.118173150813341,1.2467860515065192,16.472149190734868,1162.8866889320068,31.521470329437257,-0.7268448573789,0.2488741340330254,36,0,36,1.0
146.70189425735472,0.8570326105337143,12.025900813123704,0.6922820603723526,1.266032367325306,1.2179543789949419,9.3992025800476,1311.1122728748778,31.619507222185135,-0.7515387792867422,0.16092742934709262,37,0,37,1.0
144.32922487954713,0.9927013455343247,12.915421788208008,0.8407302667102814,1.3505855447757245,1.1261327952322961,9.513719377380369,1400.7534593546143,30.994416358327868,-0.7509378615829349,0.16587003573243847,38,0,38,2.0
124.6444774836731,1.0804767326669693,13.024082505214691,0.9298844712200165,1.4328461336368323,1.2137598895130157,13.373609075714114,1409.283100866455,30.744292747678756,-0.700093997156322,0.2665810737507297,39,0,39,
87.95366033099366,1.148148494398594,12.80626707411766,0.9791878780765533,1.5739903601318597,1.7491668782448766,18.63225034826661,1385.5221594036866,31.91389060388565,-0.5730990606194735,0.24431608131581498,40,0,40,1.0
77.2451552654419,1.1396791134469508,12.983444254558563,0.9547354286365509,1.6294478623803854,2.0160902556223865,19.937592142700197,1398.820452409668,32.50407542526245,-0.49664944884091616,0.14293736922201725,41,0,41,1.0
68.7468132893982,1.0680373913629055,13.144254286340713,0.8649456039042472,1.6303970607355833,1.9822295498738294,21.35385805062866,1417.1097447473144,31.42378795118332,-0.44676005838245153,0.14098922741298456,42,0,42,1.0
53.54607592108154,0.9768373681020737,13.597240291360855,0.7498106718645096,1.634939092534423,2.0478246890211107,20.535774001708987,1473.5160795637207,29.280856916685106,-0.44035723546743394,0.1642998336431105,43,0,43,2.0
39.6307283873291,0.9183726622726918,14.692431825843812,0.6894446835794449,1.5840863790007829,2.4668237092761993,14.653053607482903,1581.4380429320067,28.76841985086441,-0.46622399178653956,0.14775159606146696,44,0,44,2.0
31.826625685882576,0.8953262690579891,15.804633637264251,0.6921465676603318,1.4580391131221055,3.028769189418793,9.694401435394283,1673.1825453386232,29.943853561048506,-0.44775590141892435,0.16008191127321325,45,0,45,2.0
36.973382122619626,0.8491224347865582,16.22231283185196,0.6597020407509804,1.3568024017715454,3.243065511912346,7.522923445709239,1693.9933567698974,31.266138082761763,-0.3372373691767454,0.21555728321100773,46,0,46,1.0
57.61385265841675,0.7233329917318821,15.280586617794036,0.5085838309702874,1.332333087974429,2.5081590243091583,9.069723533081046,1593.5905349539794,30.852501479368208,-0.21879090279966593,0.2178634590834337,47,0,47,1.0
74.88644824176026,0.6943217430026531,14.553711852331162,0.45526545625019066,1.400540049948454,1.6747618598051073,11.002437742706292,1527.0896083139648,29.592447886514663,-0.16393893008321525,0.16711108999212465,48,0,48,2.0
83.18699020101928,0.695701909039259,15.165298883306503,0.44082950480031957,1.465193401551366,1.669863450808049,12.22424963790894,1592.8487447215575,29.90308439424515,-0.09843335606008768,0.178672167197031,49,0,49,2.0
89.62192894314575,0.6581082485191821,16.741019090398787,0.41006668155193327,1.400279216516137,2.073129507054806,15.28761139035035,1751.8160946193848,32.390030839595795,-0.05370528998166321,0.22344960677327874,50,0,50,1.0
113.89470590481568,0.6116525736060143,18.270424740722657,0.38325307235097883,1.2752537116768359,1.8370842486143113,15.867231049530034,1902.0910633115234,34.21725308206558,-0.036853152190148813,0.24125902132133428,51,0,51,
137.61403066265868,0.6322559142961502,19.38317647342491,0.41299571517944345,1.2592938434648513,1.5393117799086573,18.361302108825683,2012.4181679691162,35.51919392589569,-0.0030976983782649015,0.21109145323112538,52,0,52,3.0
142.92763723120117,0.7025154873464108,20.48232930527687,0.4867954073534011,1.3153926429492235,1.5832087814245224,24.151361199066166,2125.046336204834,37.56793318638802,0.06652089930385352,0.1845104094049952,53,0,53,2.0
140.4009165462036,0.7022676126990319,21.919944705036166,0.4920238320055008,1.293243373892188,1.5839925268640513,29.759840060333254,2265.429191529663,37.97191608740807,0.14673637575566767,0.2404365593616701,54,0,54,3.0
122.92485843579101,0.604172708246708,24.154144383253097,0.3976272550644875,1.180355448846936,1.4581288147974014,36.03670781060791,2479.9002386396487,34.38921988197327,0.1889059568765759,0.34529980420150835,55,0,55,1.0
83.83344719705201,0.5483810826146602,26.170323574979783,0.33957460558319086,1.1336113521606923,1.4121563392472272,26.69049050149536,2674.098839933472,30.214702634420394,0.23643432504385709,0.32621119074045013,56,0,56,1.0
57.58825500918579,0.6413658033366203,27.424405077108382,0.4357007071423531,1.2140284566129447,1.457439409086704,20.6607694602356,2801.80881468042,28.50147043692589,0.2681392378196121,0.25117531210647903,57,0,57,1.0
51.23437548962403,0.8062996107053756,28.76529025546646,0.5951397634730339,1.4009362029809953,1.4168370411777493,36.26199902627563,2958.94439686145,27.910303883104326,0.21239079312771558,0.2102629300728596,58,0,58,2.0
53.51706525195313,0.9131930736410618,29.486004038433077,0.6906382149691581,1.5534178585904836,1.340240438268184,57.562722110809325,3056.094317122436,27.881642749786376,0.14510379025518894,0.1739060637426454,59,0,59,1.0
180.09294171826173,0.606641539734602,3.076351383077622,0.3848192086987495,1.2439262436480523,9.293101349533082,36.08296361502075,383.26042385156245,29.412627227048873,3.2058126491135357,1.4133581454151325,0,1,60,
166.55674966766358,0.5731031084456444,3.528601052822113,0.36268209060239787,1.1647760444384812,5.942088869291782,22.568634273315432,432.7928989249268,28.705616244745254,2.717852973123789,1.0112454245191316,1,1,61,
140.21948351119994,0.5864347984802722,4.248736952407837,0.3830976542401313,1.149767335735321,4.380127749722957,14.871159455474853,508.5822882073975,27.147552314214707,2.395994371309578,0.726468773577335,2,1,62,1.0
110.83578682171631,0.5123619218547344,3.649499848524094,0.3111589943165779,1.0671655061432124,7.000820104562759,12.037729468658455,445.73638155187996,26.5373783294487,2.1103699555248023,0.8196097431280436,3,1,63,
63.74224015884399,0.23651115027403846,1.3887641382846834,0.024289042330265076,0.8353944094166754,13.384680701107502,10.070285981933594,199.00881326367198,25.684770971517562,1.4996964018419388,0.7162834815956909,4,1,64,
45.325817498046874,0.1362210679445266,0.8694054307594303,-0.08983567198896414,0.7904506517595054,14.097736656132698,10.910375219360347,132.40475507348629,24.554715116558075,1.2686045213285089,0.5003266359217864,5,1,65,1.0
36.76014594766235,0.1660314645369052,0.2897697583274841,-0.06548284954309458,0.8420858655900956,10.08177422566843,9.613865439361575,67.19249973010255,25.08599599124908,1.1370402219253777,0.5696730594898362,6,1,66,
30.177438957702634,0.2543323459219933,-0.8559026856861109,0.028598906096458432,0.907260884057641,3.3888639343714715,7.179672444030757,-46.375206389282084,27.697077050170897,0.8941376856479049,0.49104083761882295,7,1,67,
29.443639679748543,0.2846464237978459,-0.9045101345787039,0.07378572555541996,0.8780926461715697,2.060487983391285,8.691294168823248,-48.70087015368654,28.453501898860935,0.7677594467687607,0.3019984864082298,8,1,68,1.0
28.729465266204826,0.3359544928081035,-0.33687952334976146,0.16022609074497218,0.7888680007829665,1.5327297695970534,15.652867580535897,4.057067805297947,27.32167347143173,0.6446647177559137,0.26320142030214216,9,1,69,
28.965816894103995,0.373151553892374,0.08710978492927701,0.22384988173818587,0.7203629434577228,1.1018076589980126,26.308468453399655,41.34811172167974,25.89824323756218,0.5224532396760583,0.22633227149307605,10,1,70,1.0
25.668529398620606,0.35665301736283306,-0.27509260509300226,0.20157328585004808,0.7269759534860849,1.0225695436811444,29.175879241516114,3.3966474197998195,26.2299324521637,0.44117282957881687,0.21183753472960723,11,1,71,1.0
21.062503909729003,0.3591476278140544,-0.942454703023909,0.1882690970535279,0.7926628330501317,1.0747829551386836,20.713611851684576,-61.453228256469856,27.58254159828186,0.3552207001575828,0.21530416791827994,12,1,72,
25.110810919921875,0.3815435979540348,-1.2199878570461262,0.2050383127059937,0.8375693287883996,1.1400442767839438,15.952407595520015,-86.20763878051753,27.559879941015243,0.2707872846776247,0.21477994928608463,13,1,73,
34.13468039154053,0.31727664237880715,-1.2730412796916966,0.1365168586812019,0.7903114098520279,1.0869092387447354,27.14002506671143,-93.9623744245605,25.63789324728012,0.19609138020783662,0.2139665362497051,14,1,74,
39.792846832458494,0.23029247112059603,-1.037432632883073,0.04608942118644732,0.7171035061305762,1.020501326549053,39.01564149285888,-72.61035889514142,24.23093430220604,0.11761852244853976,0.20235789868790194,15,1,75,
36.11299083392335,0.2170401009731293,-0.7493764089088444,0.033781502331256874,0.7000767703458071,1.0291442970905305,35.388527768188474,-44.08833522631835,24.271785280046466,0.037678555462062335,0.1969244001425871,16,1,76,
27.078261753540048,0.35992694570541384,-1.1304159330081944,0.18157217050790786,0.8233470426894425,1.1256683534903527,22.388251605621335,-74.16395527478039,25.57579867014885,-0.03935619406640528,0.18621305483116096,17,1,77,1.0
25.972520875396725,0.5079477701342106,-1.7186918940544142,0.3222275533647537,1.0008314458824397,1.1927366437878613,9.21193393499756,-122.81366212512216,26.489764305877685,-0.0986717613095045,0.14647039899089404,18,1,78,1.0
29.881126775695805,0.4999543085055351,-1.7159609290447229,0.2976356261329651,1.0592267562633753,1.1121487446584704,4.564647695526119,-121.57797584509285,25.8923528428936,-0.1617996801170707,0.14992226323277785,19,1,79,1.0
32.41095020605468,0.42636330019450186,-1.4543195679969791,0.21928298032712945,1.0046831516047716,1.0276856597447397,10.873400514862055,-96.50187057739254,25.010538944730758,-0.24773133824676274,0.19625642687008477,20,1,80,
36.17558872158814,0.42650805898857114,-1.5207947981986987,0.23571545673942573,0.9396787535027266,1.0025404935598372,20.8314219425354,-95.21887624682608,23.930878688602448,-0.39016333454728125,0.2343671007695512,21,1,81,
38.05368048880004,0.46834929946613313,-1.9821787536411275,0.2935808074717522,0.9174216209962368,1.0001166882190704,16.588761720306394,-135.77890645532239,23.32711323507309,-0.546253094188273,0.266649989880903,22,1,82,1.0
42.566623616851814,0.5282239162898064,-2.2690419280548095,0.3597490718951226,0.9521183509552479,1.0001094313168526,11.276828970825193,-170.3591990759278,24.132706517038347,-0.683385158405602,0.2940294799565143,23,1,83,
52.83678833148193,0.730221923931837,-1.455726993650437,0.5564346762523652,1.1753721574821472,1.000646442080975,12.706118357666014,-84.88112104345691,25.647846923456193,-0.7554159566077591,0.34251474598301945,24,1,84,
54.79423281130981,0.8548929565775394,1.1543578617362957,0.686244664527893,1.2794839200490713,1.0078162614722252,16.671543143737793,191.0733608665771,26.341004570150375,-0.7141654511800408,0.33728429573363805,25,1,85,
51.73577914001466,0.7786605960240364,3.8946994953155514,0.6227683214859961,1.1522227000756264,1.0392096204667087,22.92356149746704,464.8242337825927,26.3847734749794,-0.6658143929839134,0.26571325292228415,26,1,86,1.0
48.27210692453002,0.7144551133613587,5.83927707201004,0.5655246431970595,1.0601779157721998,1.0974607745695115,25.831240283599854,657.6717171530762,26.564375971679688,-0.6187530261549354,0.22724860548360354,27,1,87,1.0
40.53060211074829,0.674085256790638,7.70203754681015,0.528963528890133,1.0045713658480646,1.1220108747725481,24.59775216592407,851.5382159321289,26.19510822072029,-0.5395376575919986,0.22291788555694306,28,1,88,1.0
37.18312770904541,0.6262970077731609,8.909422343482971,0.4674020166754722,1.0118747019529342,1.064804714589119,22.870719106018065,978.8895956560059,25.52221244087219,-0.4560493334048986,0.1618299310655557,29,1,89,
44.76468599945069,0.636858450748682,9.398498097709655,0.4554686953182221,1.1124230483806135,1.0178380434350967,19.06531844589233,1028.749442439087,25.682043936948777,-0.4386675009447336,0.1522606611399581,30,1,90,2.0
64.39753997915649,0.7004670512604714,9.413578989810944,0.5085360100131034,1.2181861023010017,1.002990421497345,21.488883084869386,1027.9518287070312,27.818266466407778,-0.4937152303865552,0.16046248993891868,31,1,91,
78.43699732736206,0.7164123315770626,9.246356316640854,0.5306591803302765,1.2094295513589381,1.0004142212100025,33.8843908013916,1007.9566080670166,29.768532508621213,-0.5413822062569857,0.13032103743212917,32,1,92,1.0
85.12519765960693,0.6623935054230691,9.24197558778572,0.48954710493135456,1.1037763220416308,1.0027799713330268,46.797244990570064,1005.3991348549805,30.57262592157364,-0.5380777986139058,0.10529909819557759,33,1,93,
96.4808578388977,0.5931373289453984,9.204133547037124,0.43068149917793275,0.9929515306113958,1.0423518591270442,48.51529634088135,1002.3004575447999,31.176527726831438,-0.5221502808237075,0.17913942778534805,34,1,94,2.0
120.5662289807434,0.5871248814985752,9.26090592885971,0.42299627285051344,0.993635973227024,1.2832084437379843,36.8264994743042,1015.562796432373,31.30098958455086,-0.5672225204911828,0.24103166372717055,35,1,95,
145.33715171017457,0.7031857403929234,10.234891084550858,0.5405322154488563,1.103799855885148,1.5872291052532193,19.636106090637213,1126.6827840169678,32.11080977009773,-0.6581103636002541,0.22454804656456967,36,1,96,
149.09550716635133,0.8361219052808284,11.681566204410553,0.6784538335866928,1.2167956443798542,1.4707630815587045,12.097757227783205,1273.0150997773437,32.52788243704796,-0.683279390065968,0.16788939799368954,37,1,97,1.0
147.0564604835205,0.9221919148395061,12.640796692489625,0.765838662680626,1.2976030184037686,1.2339413345808978,11.888932479705815,1363.4434922180176,31.551004113817214,-0.6780148562577367,0.16860713964392476,38,1,98,1.0
131.274346203125,0.9932625337359906,12.895848318855286,0.8320766659998894,1.388004355968237,1.150378105542183,13.480940505371095,1385.2184417192384,30.569571642856598,-0.629981956050992,0.24928747788605396,39,1,99,
93.50648856689453,1.0546620753903388,12.932133802755356,0.874192981499672,1.5265304423719646,1.3579980779953003,16.66525594702148,1388.948208423584,30.567608177967074,-0.525500748872757,0.23899361402777322,40,1,100,
80.33843725341796,1.0318695058145524,13.150676248428345,0.8367491720247269,1.5623509133589266,1.4285351675529476,17.206553645263668,1407.6557039279785,30.684134365091325,-0.46673065625220533,0.1338216712359926,41,1,101,3.0
75.33083894613648,0.9777098868608475,13.326856114002227,0.7715831551623344,1.5522117491102219,1.4196454623360628,17.02123103729248,1424.3535534455566,30.3881965736866,-0.4365299569195509,0.1131399852376728,42,1,102,
63.49448594174195,0.9164788999667168,13.646770489522934,0.6966517003350259,1.5457850486763716,1.6532959430446628,17.301759766967777,1463.0099077004395,29.530026065235138,-0.43581900602370505,0.17309774581904863,43,1,103,
43.06616562002564,0.829328156945467,14.559285630746842,0.608274586379528,1.4635401490442752,2.370481075431824,14.036459243804927,1552.382384453125,29.147423115234375,-0.4646958951699734,0.19030926511864,44,1,104,
33.24458031600952,0.767444763979435,15.431115917816161,0.5663375994691848,1.3218742556846141,2.9605833361797327,11.232519203491208,1621.667862947754,30.040636017894744,-0.45169406612932683,0.17964256717770152,45,1,105,1.0
40.56178470162965,0.7341542073378563,15.87371866337967,0.5409048204069138,1.2571542248584033,2.939603631867886,11.168898760528563,1656.7515132260742,30.6907065184021,-0.3596491685628891,0.21542822130772085,46,1,106,
60.40461697366333,0.6715787483563422,15.491122582431792,0.45742138440322877,1.2782130924991368,2.137759478207111,10.231956754638674,1622.408707019165,30.133518815307617,-0.2572547536662221,0.20861819084082667,47,1,107,1.0
74.94346118777466,0.6728458835537433,15.230581063947678,0.43729473904848093,1.3650470916171074,1.6273234900069236,10.36084428732299,1601.4720561734619,30.078132743215562,-0.20511565356433392,0.19591829922031878,48,1,108,1.0
82.38648189779664,0.6803316979045868,16.194872691959382,0.43507106453943256,1.4113754237345457,2.0403137952256207,12.81584490988159,1700.5152446169434,32.286158092870714,-0.12984100862324238,0.2089338015076793,49,1,109,
86.65097269104004,0.6596966292595863,17.637493307453155,0.42494099177598954,1.3487165653697253,2.503195303192139,16.620048008728034,1846.055623611328,34.99489425970078,-0.07951233836710453,0.18211250675484336,50,1,110,2.0
100.15349995446778,0.6464363271234035,18.583199460279467,0.4224303915238381,1.2924569512879849,2.077853750398636,17.664471139434823,1939.3433146264647,35.10858433087349,-0.05781021042108536,0.20013931066069152,51,1,111,1.0
121.71703723526001,0.6762903496537209,19.53435822242546,0.44827164126205443,1.3383655965293646,1.5297471827855116,18.415192366394052,2035.1487400911865,35.21016636856079,-0.01831938309550285,0.24319854162960103,52,1,112,
130.79396365255738,0.7465340587265492,20.65654250321579,0.5126266943922043,1.432161691021204,1.4568588569092746,22.388401300781247,2152.039363680298,36.762558067188266,0.045000454070270035,0.24022023421640054,53,1,113,1.0
126.87690277114868,0.7528538707361221,22.319728156215668,0.5275787136716843,1.4039504961048364,1.511525101316452,27.80556974768067,2315.4858398029783,36.831824745235444,0.10208123865336183,0.308691680639616,54,1,114,
104.65255829702758,0.6502278177297115,24.775844373394012,0.43512685565614695,1.2606313502380848,1.5282958023419377,30.787347637969972,2552.8937221353763,33.579181533660886,0.11502293327510354,0.3463817029595241,55,1,115,
73.91327215917968,0.5388091552314759,26.350138513433457,0.3274380451579094,1.1342899113154412,1.5565541795783044,20.249107770477295,2701.170398772827,30.57551657821655,0.136175748231411,0.27532883961746696,56,1,116,1.0
56.04068319158935,0.5876920186917782,27.414534456134795,0.3805372404909134,1.166305744267106,1.5547689816327095,14.160257141052242,2807.2587021022946,29.075020347433092,0.1573353869515658,0.2447958051369596,57,1,117,2.0
53.87884536108399,0.7913319479980468,28.870679406881333,0.5760492388572692,1.4024659028096198,1.3670692057676321,22.202779302490235,2978.386113310181,27.951427564401627,0.11822157257854943,0.218835922960079,58,1,118,
57.429704721221924,0.9163757841134071,29.62264549591446,0.691166238038063,1.567224380120635,1.1969601608786578,30.77567141549683,3076.1292765249023,27.446953439521792,0.07564683047920467,0.18149771911950432,59,1,119,4.0
287.9148168284607,0.43701992703461645,2.0907153527717597,0.238050713481903,0.9828947348150014,5.915949507503033,47.97923797323608,273.03739690515147,33.78297282698631,2.405495609496534,0.9999113701542253,0,2,120,1.0
259.5979991314697,0.4659221109189987,1.643853047449113,0.25652155819416045,1.0535197992104293,4.2413032102952,25.213148968322756,239.26607194873054,32.787059802465436,2.2302831046438216,0.7774292080595512,1,2,121,1.0
218.39191179171752,0.5651354257802963,1.8350392395267487,0.34406579047870633,1.1994060951741934,3.806346262063027,10.19333540338134,268.69830250988775,32.32689998932838,2.0854120392531157,0.7592569842782746,2,2,122,
171.6905521425171,0.5883384757721424,2.012971396642685,0.36622681905364984,1.2267739940311908,5.437414861452579,6.01968464987182,283.648592640625,34.52224462823868,1.8809072486299274,0.9167283306779923,3,2,123,
95.19135686672973,0.4345669595241547,2.153853772483826,0.21454671302604678,1.0646454237332343,8.314450030236245,7.2579630126647885,277.8202408144532,32.569333362493516,1.3854644626110793,0.8256882375923243,4,2,124,
70.4302853538208,0.39851805380654337,2.91885019968605,0.1700851780843735,1.062250855155349,7.981800889471531,8.312266023925787,348.078372828125,29.319826240673066,1.1969635306361317,0.6555181678345019,5,2,125,
65.05020246591187,0.4104497478327751,3.9186536935234066,0.17669044779539111,1.0954865256626607,5.873460345017433,9.147864406555172,449.1009301060792,29.360486326093675,1.041026026225984,0.6533966626346049,6,2,126,
57.50929013973999,0.3917937103724479,3.000863036273956,0.15790478178167344,1.0773536992325783,3.4390018717947006,13.308791071472172,362.8564616549072,30.589451724863054,0.7856014568033813,0.5571937015401833,7,2,127,
53.915457756347664,0.3575295021159649,1.8002543882770539,0.1330139735674858,1.005589204580188,2.875336505826473,17.0598523885498,241.01741597961416,30.266079965696335,0.683743133853972,0.3992666510834426,8,2,128,1.0
49.03367577346802,0.33700944730734816,1.741356886924743,0.15820764784383778,0.8022156123645305,1.959798465118408,24.54071830999756,219.99750296496563,27.9009228841877,0.5674150196662545,0.3313402217161615,9,2,129,
45.48747053137207,0.3313975652906893,1.8848583793792724,0.19330026025724412,0.6337917389256955,1.1700080260415078,36.391036254119875,222.5710609141845,25.78130799525261,0.4573131635040045,0.26959775162695027,10,2,130,1.0
43.193843591644296,0.35139212584686275,1.4572339982204436,0.21920128619194035,0.6301537989486454,1.043803239570618,43.59002618945313,180.91821473828122,25.6028781234169,0.3985703659388423,0.25563812191244,11,2,131,1.0
