key,som_key,lon,lat
27FL0036001,2903,215350.0,493599.0
DEUR029001,239,190962.0,378132.0
B33G0316001,390,204000.0,461110.0
B41B0476001,230,233744.0,442225.0
B41B0475001,1790,233082.0,441605.0
SANG019001,2639,173020.0,383870.0
27HC105A001,2862,211595.0,482060.0
B41B0278001,1909,231100.0,441900.0
B17E1541001,2279,244357.0,541066.0
B41E0248001,892,240970.0,440460.0
B41A0153001,2848,220139.52,439985.96
21EC208A001,20,202604.0,516663.0
B38H2377001,421,136960.0,431611.0
B34F3239001,1435,251899.1,464008.7
DEUR004001,59,187269.0,382774.0
B38E1621001,1444,127348.0,448773.0
27FG76I001,2920,216534.0,493017.0
B21H0044001,1102,216267.07,505538.53
B22C0134001,1098,221127.23,509572.29
27FG76F001,2966,217072.0,493602.0
ASTE005001,2756,181893.0,381061.0
B11H0204001,2238,214600.0,550200.0
WIJB003001,673,159594.0,404788.0
B41A0264001,2968,221337.14,442126.57
B41E0344001,1189,241907.62,441897.52
B28C0113001,330,221070.17,480064.59
5230_PBF001,1156,115044.0,396783.0
21DC309B001,1091,193101.0,503591.0
Brongebied Vl Aa-PB5001,1813,215997.0,548242.0
21BL0031001,1089,196487.0,514087.0
B28A0004001,207,225503.0,493545.0
B33C0141001,947,180282.9,460419.5
B32D1372001,1155,158730.0,453709.0
B44H0312001,2054,135980.0,405040.0
B45H0106001,2857,172780.0,405837.0
27FG812T001,2985,219279.0,485718.0
CORK001001,468,175826.0,383196.0
Gemaal Hackfort - Makkink_14_FT1_WATHTE_m_NAP_GW_DagGem001,2565,216637.0,457718.0
VILT102001,2559,192187.0,410579.0
27HG70S001,2074,218263.0,486819.0
B52A0226001,2497,183390.0,390160.0
WIJB001001,1380,159846.0,405752.0
B28C0419001,2493,220031.56,484838.83
CORK010001,2269,171057.0,381737.0
B41B0477001,289,233317.0,442938.0
B17E2222001,1725,241038.0,545023.0
B28A0061001,207,224658.33,493893.49
B32G0209001,1815,167213.29,451807.58
B28C0174001,2864,220717.75,477889.83
B45G0272001,2140,168610.0,408540.0
TONG003001,2802,182161.0,414248.0
B40A0686001,962,182653.2,440313.8
B17C0357001,1899,224422.0,535656.0
B45H0239001,2846,171420.0,403139.0
B27D0095001,1936,195150.0,480880.0
B17C1761001,1838,224809.0,536109.0
Brongebied Vl Aa-PB6001,1813,216563.0,547416.0
B17C1752001,1298,221821.0,536177.0
B28H0655001,1490,256645.68,484106.48
B51F1828001,2931,178404.0,395801.0
B28H0658001,352,256279.99,483292.68
B45G0341001,2865,167560.0,411420.0
B51B1750001,581,152070.0,391191.0
REFV156_3001,2502,184018.0,414205.0
B17D1436001,2276,233908.0,536800.0
B41B0473001,349,234579.0,440419.0
5309_PBF001,1816,101159.0,391247.0
21DG051A001,14,195218.0,511123.0
B32A1780001,2949,142165.0,472519.0
B33G1144001,799,204791.0,460434.0
B41E0448001,715,243020.0,445200.0
B17C1762001,1957,225321.0,535685.0
B12D1798001,1483,230007.0,554003.0
21FL0008001,1104,213283.0,517833.0
ZUIDWOLDE-ZUID-PB17002,1456,222200.0,514960.0
27FG76R001,2980,217291.0,492471.0
B46D0987001,2848,191800.0,402730.0
MIDDENLOOP-PB4001,1751,213802.0,544530.0
B34G0300001,2815,245570.0,455880.0
B51G0642001,2636,168513.0,380307.0
B17C1760001,1419,224361.0,536367.0
B12D0311001,431,237890.0,558260.0
B26H0149002,2953,173490.0,482560.0
21GG912A001,982,209030.0,500630.0
B29A0072001,1794,268128.84,488207.6
B34A0108001,460,229916.0145,465941.5404
B45H0474001,2814,178069.0,402941.0
REFV094_5001,524,173687.0,383950.0
B51E0069001,270,166483.0,399313.0
B41D0120001,2697,235939.0,436999.0
10-502001,2100,57756.0,428266.0
21DG022C001,1447,192111.0,509898.0
10-701001,2280,57529.0,428499.0
B27D0376001,2750,194150.0,484680.0
SANG003001,1967,172701.0,383190.0
B32H0240001,2587,173351.67,452751.79
B27A0178001,2945,187130.0,489880.0
B51F0424001,37,173020.0,395010.0
B45G0273001,2499,169164.0,408390.0
B45G0273002,2499,169164.0,408390.0
B26G1793001,1052,169072.0,478299.0
B12G1550001,1652,240984.0,560643.0
B27B0305001,933,191100.0,494670.0
B32E0330001,272,169453.5751,470754.7594
B32D1370001,995,155785.0,451077.0
B17C0174001,1896,222842.0,534563.0
B37H0952001,1565,92450.0,429520.0
B28H0695001,959,257556.41,475220.11
16FL850901001,1942,212864.0,541515.0
B17D1456001,2207,237952.0,533778.0
B17B0095001,1425,230150.0,549160.0
5213_PBF001,570,116258.0,388313.0
B17D1457001,1660,237388.0,534198.0
B17A0099001,1420,226820.0,539100.0
B12A0120001,670,229008.0,572978.0
B17D0024001,44,233920.0,531000.0
B32E0077001,1113,168820.0,473240.0
10-501001,912,57842.0,428154.0
MAAS009001,2971,168044.0,413532.0
B41B0183001,1068,238780.0,441210.0
5216_PBF001,453,100675.0,388477.0
B34C0195001,2399,227160.2185,452920.895
B28A0362001,979,228841.5223,496390.447
SANG004001,2333,172415.0,382184.0
B17E2221001,2339,242136.0,545317.0
Gemaal Hackfort - Harmsen_13_FT1_WATHTE_m_NAP_GW_DagGem001,2319,216490.0,457352.0
B34F1464001,1617,256176.6,474637.72
B17C0364001,1654,223649.0,533481.0
B22F0635001,40,258003.0,519861.0
B34C0095001,2507,226024.0,458603.5
27FG812D001,926,219259.0,487277.0
27HC801D001,745,218218.0,486342.0
B27B0487001,750,198306.36,488400.3
B51A0501001,2427,147886.0,396842.0
SANG014001,2333,172308.0,382473.0
B45B0564001,425,158110.0,414080.0
B45G0298001,575,165128.0,404672.0
B41B0469001,290,235111.0,441510.0
21HL0010001,2984,219195.0,500335.0
B34A0118001,868,222290.0,471650.0
B32G0180001,2020,167998.79,457811.87
10-709001,1627,54955.0,427653.0
REFV020_2001,2260,169241.0,408048.0
MIDDENLOOP-PB1001,1532,213805.0,545596.0
NPD-PB3D001,2298,221828.0,532581.0
DYNA002001,1750,158244.0,407597.0
B52B0171001,2971,198642.0,398925.0
28CL0015001,749,220719.0,476588.0
B52A0048001,2970,182870.0,398290.0
B27A0224001,2949,186840.0,489640.0
B32B0374001,974,159220.0,462753.0
SANG010001,2632,172329.0,383481.0
B22C0131001,2111,223401.29,508599.84
B51H0164001,2635,175936.0,379421.0
B28C0112001,2136,221836.24,483824.38
B06D0470001,2066,197571.0,580426.0
VILT104001,2261,192260.0,410212.0
B38H2374001,1947,137689.0,436376.0
B28H0654001,1489,256210.45,484341.65
B07C1797001,1288,228327.0,577428.0
DYNA003001,1750,158286.0,407607.0
ANNA004001,2798,168517.0,409261.0
22CG208D001,793,222430.0,504460.0
B28H0691001,2878,256244.82,475453.97
B44H0366001,1292,136512.0,411162.0
B32D1371001,562,159832.0,450234.0
B34C1042001,2454,224939.0,456659.0
B33B0515001,559,199790.0,468460.0
B41B0099001,285,234750.0,448760.0
B44F0236001,724,139928.0,414946.0
B11H0203001,388,214775.0,551125.0
B33E0250002,1320,202480.0,473610.0
B27G0143001,2982,209205.13,486898.5
B12B1726001,1991,239160.0,569097.0
2079_PBF001,1349,129306.0,411315.0
5207_PBF001,1639,116248.0,395165.0
B22C0104001,756,226802.34,500148.37
B57B0006001,2935,157088.0,369390.0
B34C0222001,938,222150.0,458850.0
B28A0075001,2653,225975.45,498631.51
B56F0006001,1375,137013.0,374394.0
B33H0348001,1800,212350.0,451945.0
B52D0154001,1619,190424.0,379086.0
B32C0560002,2103,143493.0,460360.0
B41B0206001,231,237722.33,449336.05
B28A0408001,1987,223307.9,499242.25
B40E0352001,1881,202721.0,448840.0
B34D0335001,587,237020.0,451160.0
B58A0048001,235,180549.0,371558.0
B32C0642001,2958,143597.0,460448.0
B22C0065001,1633,222799.85,500536.44
B27G0167001,904,207488.61,485443.21
B12D0273001,2239,231180.0,556170.0
B40F0060001,878,219063.43,439969.04
B40F0399001,878,219063.97,439969.91
B12G0044001,2279,245200.0,552180.0
B33E0276001,612,205700.0,462790.0
B40F0297001,2810,212512.85,439427.16
B34B0160001,2415,233400.75,471709.38
B33D0216001,2469,198325.0,461230.0
B50G0047001,1368,128397.0,384713.0
B40F0292001,2549,211700.0,440450.0
5246_PBF001,1339,111255.0,391647.0
B27D0277001,486,199945.3924,483012.6697
GROO001001,1619,184929.0,375156.0
B12B0166001,2053,232510.0,568160.0
B40H0166001,521,215671.29,436066.14
OV135.350001,2123,219709.0,536375.0
B32G0092001,497,167279.81,455679.08
B12G0103001,2000,240220.0,558530.0
B17E0085001,702,248600.0,549500.0
5223_PBF001,525,119754.0,381928.0
B34B0286001,2771,233791.23,472095.45
DEUR020001,299,189961.0,378383.0
B40F0294001,2627,212633.1769,441072.0437
B16H0092001,2767,210685.43,533004.28
B33H0253001,2509,217560.0,450500.0
B28F0147001,474,251048.22,494971.43
B50C0028001,511,104633.0,382971.0
B28A0439001,447,226023.64,497725.78
B12G1540001,1356,240699.0,560462.0
B56F0040002,1013,138087.0,372620.0
21FP7602001,1277,218902.0,520093.0
B28C0192001,821,228911.41,483640.63
B51G0485002,1010,166301.0,375709.0
B52B0171002,2971,198642.0,398925.0
B28A0077002,2343,224587.79,496942.77
B28B0166002,330,232065.48,488766.45
B34C0100001,398,224010.0,462335.0
B51D0130001,1249,153025.0,376592.0
B57B0154001,2936,159321.0,368159.0
B34D0390001,764,238341.0,457311.0
5192_PBF001,140,107452.0,404817.0
B34C0224001,2459,227729.23,457506.66
B33G0303001,1743,206382.0196,454597.5034
B41A0181001,2575,227365.0,442140.0
B28A0066001,268,224045.98,488590.34
B21H0036001,935,215991.61,503899.15
B22C0062001,2184,220977.42,501303.24
B22A0074001,86,221560.0,519560.0
B28C0196001,2294,228387.72,482851.28
B28C0246001,881,229060.2,477562.46
B28D0150001,32,230212.03,482762.46
B41E0262001,893,244882.0,446118.0
B06D0498001,139,194198.0,576698.0
B51G0471001,113,162180.0,377229.0
B28C0244001,2705,227992.33,479178.39
5114_PBF1001,2360,104120.0,393360.0
B28C0322001,941,228273.43,480166.2
B28F0080001,649,250221.57,497268.24
ZUIDWOLDE-ZUID-PB15001,26,221632.0,517824.0
B52B0167001,2690,199534.0,396441.0
B21H0080001,1749,218354.71,503353.41
B28F0305001,769,251102.94,496666.81
B39E2661001,2640,160683.0,445873.0
B52B0167002,2690,199534.0,396441.0
B41E0488001,836,247952.9,447902.31
B28A0058001,1294,226590.155,494340.7272
B39E0224001,2708,161960.0,445100.0
B28E0094001,2150,249948.45,495189.45
B22D0156002,2542,231700.06,501880.86
B34B0248001,41,233840.0,464910.0
B50A0149001,2183,104196.0,392534.0
B28A0438001,1116,222627.91,497395.3
DYNA015001,1869,156844.0,408495.0
B21F0131001,2781,215035.64,515327.14
B17C1690001,2297,221492.0,525761.0
B45C0500001,1759,143884.0,405862.0
B28B0082001,207,231416.67,492901.29
B41A0098001,347,229866.99,444261.34
B34A0208001,457,224400.0,462740.0
B28D1435001,1535,231646.99,486718.24
B41B0096001,465,234400.0,447700.0
B34D0238001,1660,230350.0,458500.0
5316_PBF001,2481,99665.0,387368.0
DYNA016001,1949,157129.0,408119.0
5312_PBF001,1475,103368.0,391160.0
B22C0136001,377,227250.45,509003.52
B34A0235001,2582,225690.0,462949.0
B34C0244001,2354,225872.49,461602.24
B17H0333001,823,250515.0,535470.0
B57F0061002,175,177643.0,373415.0
B22A0129001,2343,226720.0,521750.0
B45H0075002,2976,178260.0,410008.0
B49H0007001,495,96001.0,383614.0
B27H0047001,2782,210825.45,477989.32
B46A1648001,1961,183745.0,420349.0
B41B0100001,2027,235015.0,448650.0
B22C0113001,733,223119.84,510262.73
B27H0033001,780,211300.28,477052.05
5234_PBF001,574,108269.0,395326.0
B34B0329001,579,231620.0,462695.0
B45C0420001,1759,143884.0,405861.0
DEUR016001,479,188240.0,379829.0
B32E0125001,1631,160330.0,467030.0
B34C0157001,2448,225120.86,461831.42
B40B0371001,2530,196310.85,445748.64
B27D0486002,914,197580.34,475660.31
B33F0079001,269,218418.31,474528.88
B17F0073001,765,251260.0,540550.0
B34B0299001,758,232480.0,464780.0
B28A0079001,1116,225578.94,497850.67
B40B0371002,2530,196310.85,445748.64
B28H0230001,2638,256227.84,484102.98
B32C0327001,2834,143051.0,458516.0
B34B0247001,1020,231711.0,465353.0
B27H0104001,94,219313.18,477401.91
B51H0177002,2411,174937.0,382737.0
B33H0407001,2239,219296.09,453577.66
B22C0428001,440,223776.25,500483.51
B57E0018002,534,162534.0,369447.0
BULT001001,235,186131.0,389305.0
B28B0135001,310,232683.59,489103.15
B34C0320001,760,224852.65,462421.14
B12E1529001,2003,240720.0,563503.0
B51H0125002,2095,171968.0,384218.0
B51A0205001,2296,144011.0,398141.0
B27H0025001,2723,210145.28,477688.54
B27G0149001,1160,207383.94,484707.19
B28H0462001,2638,256061.36,483924.57
B41A0185001,2378,220488.54,440007.9
B32E0091001,798,166610.0,469210.0
5337_PBF001,259,109928.0,392213.0
B26G0436001,204,167157.48,478502.17
B27C0104001,2766,182180.0,485290.0
B40F0057001,2668,219721.51,440031.41
B15F0077001,1523,174425.0,548825.0
B16F0197001,1752,216928.0,549459.0
B41A0183001,1847,228260.0,441935.0
5336_PBF001,318,110023.0,392220.0
B32C0479001,2625,147818.29,453061.1
B52A1488001,117,186680.0,389915.0
B34C0096001,2354,225872.41,461600.95
B28A0147001,2881,226102.45,489965.34
21DG034J001,23,194171.0,509600.0
B32A0337001,2948,140550.0,466971.0
DEUR022001,1259,189665.0,379061.0
B46A1643001,2295,182370.0,421982.0
BULT003001,116,187019.0,390532.0
B39E0244001,756,167738.77,443389.8
B26H0145001,2955,170100.0,480580.0
B26H0603001,851,175452.7451,486420.3387
B28A0098001,2647,226970.22,488633.11
B28B1196001,2118,234172.78,489083.46
B28B0240001,2061,233149.73,492554.47
CORK008001,357,187613.0,389259.0
B32D1370002,995,155785.0,451077.0
B41F0180001,2996,251877.21,446815.73
B32F0088001,2413,177740.0,463650.0
B51C0303001,1611,141594.0,381505.0
B51C0074001,1251,146340.0,378970.0
B28C0254001,821,228541.3,481218.1
5221_PBF001,2149,120694.0,381447.0
B11B0263001,82,198474.0,564094.0
B28A0432001,387,222619.69,498192.32
B32A0336001,2166,148226.0,463416.0
B50C0029001,450,107362.0,386985.0
B51E0172001,2159,162939.0,397324.0
B28C0188001,997,223669.2229,486838.7047
B28D0153001,1358,234026.2,486461.92
B40B0438002,2512,197825.0,446700.0
B40F0437001,247,214111.61,438652.79
B34F1460001,775,255600.74,474496.59
B28F0273001,829,251123.87,497287.56
PEVE017_2001,1377,190322.0,381582.0
B22C0426001,2246,223012.58,502287.7
B29C0137001,592,266737.92,487451.49
B33G0222001,272,202918.7855,458732.9761
B52C0308001,355,184145.0,378490.0
B34B0294001,457,236362.08,471788.22
B34C0120001,1484,223166.5378,452829.7535
2146_PBF001,1509,125745.0,411255.0
B27D0089001,2810,193390.0,481510.0
B32B0164001,1350,158130.0,470980.0
B34C1034001,162,223200.3728,454621.9083
B33D0242001,2532,198325.0,461231.0
21ER707F001,77,207310.0,517340.0
B41D0030001,110,232150.0,437040.0
B45H0034002,306,170068.0,400029.0
B39B0334001,2944,159074.0,447020.0
DEUR018001,297,189230.0,378615.0
B60B021401.0,1673,194133.0,347991.0
B28B0057001,29,239360.0,492890.83
B16F0204001,1772,217224.0,549153.0
B28A0091001,507,222691.23,499121.85
B39B0283002,2536,157056.89,448645.46
B32B0620001,264,159090.0,468050.0
B28H0455001,1009,258089.27,483741.29
B44H0289002,2427,139078.0,404374.0
B27A1056001,1351,189802.53,497583.62
B28A0148001,2644,224606.05,497410.73
RIJS004001,1411,145580.0,410529.0
B51H0125001,2095,171968.0,384218.0
B28A0093001,2594,224550.34,488100.53
B39B0328001,2824,158885.01,446846.53
DYNA021001,975,155699.0,408928.0
BETU20003001,1204,153073.3,437564.5
B28A0637001,506,222397.0,497116.0
167-105-00009_GH001,23,91194.0,454926.0
B41E0885001,655,243267.0,445190.0
B27H0430001,2984,215826.0,479821.0
037-105-00002_GH001,24,88591.0,455255.0
B34E1751001,2393,240935.0,462651.0
B34A1023001,33,224799.0,470496.0
B41E0888001,2818,243333.0,445313.0
B37C0759001,2658,64294.9,430567.1
B41B0481001,1191,239074.0,448496.0
B30D0274001,1980,72561.8,450950.8
B30D0273001,2280,71763.6,450261.0
B37C0652001,2714,63912.6,436510.1
B36H0121001,2340,49763.5,425561.5
BOVO002001,2853,174578.0,410705.0
B33G0408002,2422,204260.0,457491.0
B17H0476001,43,256429.0,526250.0
B45G1044001,314,162625.0,409080.0
B37C0698001,1746,62992.7,433083.0
BOVO003001,2737,177260.0,411526.0
B41E0884001,55,243161.0,444925.0
B41B0483002,1789,233609.0,441923.0
RIJS005_2001,1575,145405.0,410487.0
Primair_WRW_13001,65,192694.0,532844.0
B28H1716001,173,255481.37,482702.55
B33H1521001,2787,215553.0,457066.0
B33H1526002,2668,215349.0,458245.0
B38D0349001,8,112336.6,428806.4
B43E0201001,1512,80239.5,418071.8
B46A0828002,2163,182882.0,422055.0
B33G1188001,2724,205348.0,459330.0
B17H1645002,44,259529.0,525491.0
BENL20005001,604,127513.0,441331.0
27HG002001,2844,218500.0,487128.0
B34D1413001,1547,233887.0,450792.0
B41E0883001,715,243144.0,445303.0
B37F0382002,1211,96973.2,444709.2
B41A0550002,2515,223254.0,444737.0
B33E1303001,676,201665.0,463045.0
ALBL20004001,15,117523.723,431135.684
B41E0886001,655,243128.0,445186.0
Aaltense Goor pb14_1426_FT1_WATHTE_m_NAP_GW_DagGem001,1789,234245.0,441510.0
22AC202A001,1646,222081.0,522507.0
BENL20004001,905,141367.9,440241.3
27HG001001,2134,218002.0,487042.0
B16H1482001,2655,213918.0,536304.0
B38H2390002,1384,136680.0,434319.0
B21F0736001,1649,219408.0,518766.0
B33H1526001,2668,215349.0,458245.0
B21D0972001,17,197531.0,511816.0
B34D1408001,463,231295.0,450046.0
B40F1933001,2978,217316.0,445533.0
B12D2035001,221,235869.0,551944.0
B39A2370001,1085,146084.0,437524.0
B52D2143001,1555,190835.0,376416.0
B34E1749002,2337,241119.0,463905.0
B12D2030001,2023,234675.0,551502.0
B33G1183001,373,202164.38,460400.72
PEEL0021_2,2990,179122.0,392517.0
B33G1187001,2545,205340.0,457685.0
B34G1386001,2817,245022.0,455969.0
BENL20008001,664,133399.1,436488.7
9100_PBF1001,788,87342.1721,401685.7247
B33H1529001,800,214798.0,453942.0
27HG800B001,865,218323.0,487401.0
HAMM001001,851,144399.0,410640.0
B33H1523001,2683,215230.0,456668.0
B12D2028001,400,233479.0,550309.0
B40F1952001,2978,218482.0,445822.0
B12G0113001,1058,249010.0,557500.0
B41A0554001,2791,222041.0,441938.0
B34C1151001,1783,226069.0,459247.0
B22B0791001,150,236291.0,521690.0
B33G1197001,275,203341.0,460625.0
B22A1099001,1649,220904.0,517756.0
B41B0490001,347,231848.0,448879.0
B32E1315001,268,165609.0,469901.0
27HC111A001,120,211095.0,476265.0
B22C1350001,1098,220750.0,509201.0
B46A0826002,2381,183976.0,422307.0
B33H1520001,2198,216782.0,461234.0
B22A1173001,1413,228406.0,515522.0
B41B0482002,1791,234377.0,441365.0
B41A0552001,2731,221758.0,441286.0
B45C0584002,2781,140291.0,408849.0
B27F0374001,2251,214408.0,496729.0
B33G1184001,554,203054.0,460340.0
B41B0482001,1791,234377.0,441365.0
B22A1170001,1456,225684.0,515512.0
B33G0397001,2605,205600.0,458317.0
PEEL0015_2,1366,179346.0,391374.0
B28H1721001,352,256277.67,483294.29
B44F2173002,1086,132444.0,423272.0
NPD-PB6001,498,221699.0,532127.0
UFFELTE-PB14001,2714,213909.0,534159.0
B32F0978001,2533,171972.0,467651.0
17DC202B002,246,232733.0,535431.0
B12D2029001,221,233596.0,552747.0
B22A1096001,1706,222238.0,514694.0
B40F1934001,2968,215334.0,444585.0
B22A1097001,1530,222331.0,514887.0
B33H1522001,2683,215408.0,456799.0
B21F0771001,1288,212081.0,521977.0
B34B1292001,1548,239935.0,464356.0
B58A0800001,1379,186834.0,374646.0
PEEL0031_2,1852,180106.0,392499.0
NPD-PB8ONDIEP001,304,221523.0,530639.0
DIES001001,46,176655.0,383478.0
DEDI004001,484,172378.0,425176.0
DEDI007001,1684,170932.0,425552.0
DEDI008001,1684,170922.0,425531.0
DEDI009001,1560,170041.0,425748.0
DEDI010001,902,170102.0,425905.0
DEDI011001,902,170078.0,425874.0
DEUR010001,58,188619.0,383753.0
DONK001001,1035,156958.0,407823.0
DIES002001,646,176851.0,383533.0
BLPO001001,429,172547.0,395905.0
BLPO005001,97,172051.0,396082.0
B23A0409001,1667,264352.0,521208.0
B23A0831001,1605,264816.0,520092.0
B23A0832001,1666,264804.0,520328.0
180-105-00037_GH001,1268,109822.0,480062.0
B31E2786001,11,123366.0,463763.0
B31E2787001,8,122827.0,463208.0
B31E2788001,20,123914.0,463553.0
B31E2789001,19,122895.0,462559.0
B44E0212001,1265,129738.0,422532.0
B31D1624001,1521,118110.0,462406.0
B38E1907001,1266,124859.0,442041.0
B38E1909001,1025,124064.0,442085.0
B38E1911001,1980,120852.0,439402.0
B39A2383001,784,141566.0,442229.0
LAAR010001,2562,186154.0,413261.0
B28A0402001,2418,224668.43,488474.79
B41D0026001,1069,238770.0,437020.0
LABW010001,216,169364.0,407746.0
HORA006001,1704,179527.0,416071.0
KERI240001,780,181812.0,417976.0
LABW001001,2679,169559.0,407866.0
NPLV029001,357,188749.0,378531.0
NPLV017001,1616,187041.0,381391.0
NPLV023001,1436,187855.0,379037.0
NPLV024001,1313,187908.0,378941.0
NPLV026001,1313,187965.0,378857.0
NPLV044001,1979,186860.0,381564.0
TOVE014001,2551,188530.0,406560.0
VOST001001,2989,192279.0,408486.0
NPLV016001,599,187366.0,379317.0
NPLV039001,2992,186703.0,382109.0
NPLV042001,1979,186628.0,381798.0
NPLV054001,539,187696.0,379117.0
NPLV057001,1313,188391.0,378154.0
NPLV058001,659,188175.0,378388.0
B41D0127001,111,230576.0,437115.0
B16H1485001,381,212732.0,537319.0
B37A0420001,2,69536.9,447285.0
B40F1951001,1021,210712.0,444055.0
B16H1486001,1891,212637.0,536737.0
BOMW20010001,724,142194.0,421291.0
BENL20025001,1392,130168.0,430179.0
BOMW20004001,723,143580.8,419024.0
BENL20019001,664,143847.9,437993.3
MAWA20025001,1262,159743.2,425573.2
5371_PBF001,1577,114867.0,402686.0
BENL20016001,845,143548.0,427531.1
B16H1472001,1643,211535.0,536701.0
Primair_WRW_9001,495,228636.0,524816.0
ALBL20003001,1453,106609.5,430302.4
ALBL20006001,1086,122654.7,434471.3
BENL20001001,360,129249.8,433110.2
TOVE001001,2744,188483.0,406987.0
B40D2329001,1622,194488.0,428237.0
B45F1045001,428,178791.0,416067.0
HORA001001,428,178791.0,416067.0
B46C0501001,284,186551.0,405205.0
B43B0788001,968,71918.0,424771.0
B34E1749001,2397,241119.0,463905.0
247-105-00006_GH001,1208,90586.0,453643.0
B43G1173001,1270,89321.0,411149.0
B16H1474001,2110,213404.0,536937.0
B16H1473001,2048,212695.0,536375.0
B37C0793001,1746,62195.8,434905.4
TOVE004001,2743,188521.0,406424.0
TOVE006001,284,186551.0,405205.0
BULT007001,534,186585.0,390799.0
HOND001001,1630,146434.0,410594.0
SM050.080001,367,220200.0,541617.0
B22B0789001,90,234053.0,521716.0
5380_PBF2001,2308,114875.686,395985.621
HOOI012001,1440,136878.0,414039.0
B41D0128001,1308,236607.015,436142.28
B41D0154001,839,238870.92,435961.95
B41E0915001,1371,241891.93,440439.08
B21C3368001,969,187903.0,501410.0
B45A2605001,600,140430.0,422455.0
B32B0539001,1449,158338.0,473647.0
B41B0483001,1789,233609.0,441923.0
B32E1316001,1752,165550.0,462653.0
B36H0456001,2401,49899.8,425485.3
5381_PBF2001,2367,115421.328,396131.277
B31C0249001,1521,101162.1,457340.8
B46B0710002,1540,194977.0,419227.0
B46B0709002,1800,194809.0,418919.0
N2temporary001,130,177252.0,487012.0
B30E0120001,2160,88381.0,470952.0
B34F3261001,1256,257170.02,473899.14
B34C1180001,48,227845.0,459305.0
B34C1188001,48,229405.0,458446.0
B34C1184001,221,227930.0,458572.0
B41G0097001,1019,248621.0,436884.0
B52D217101.0,479,193564.0,383228.0
B52D218001.0,179,194010.0,384158.0
B52D217901.0,239,194058.0,383635.0
B52D217701.0,659,195697.0,382301.0
B34C1179001,101,228473.0,459467.0
B41E0905001,1439,241931.0,443887.0
B41F0258001,1017,251713.0,442356.0
B41E0882001,715,243094.0,445310.0
B41E0904001,537,242330.0,443994.0
B41E0907001,537,242056.0,443717.0
Lochem Dochterenseweg 21 (B5)_1126_FT1_WATHTE_m_NAP_GW_DagGem001,960,221911.0,464356.0
B41E0906001,57,241574.0,443621.0
B41E0881001,715,243123.0,445281.0
OV110.001001,310,222815.0,539699.0
21BC911A001,10,199628.0,513350.0
B44C0051001,1280,101988.0,400665.0
B40E1542001,420,202868.0,440692.0
B40B1761001,1622,197292.0,441697.0
B40B1755001,782,199752.0,439894.0
B40B1756001,781,199132.0,437691.0
B40B1757001,781,199132.0,437691.0
B41B0538001,1489,236219.0,445226.0
B41E0454001,1799,242631.0,444433.0
B41E0481002,1796,242401.0,445834.0
B41E0461001,1499,242946.0,445530.0
B41E0457001,1917,242995.0,444745.0
B41E0456001,1679,242724.0,444948.0
B41E0453001,1856,242091.0,444481.0
B41B0529001,1368,237670.0,447337.0
B41B0528001,1248,238203.0,447542.0
B41B0509001,1489,236688.0,444978.0
B41B0516001,2089,232382.0,444282.0
B41B0517001,2211,232859.0,444210.0
B41E0483001,1857,241825.0,445074.0
B41E0485001,1917,241907.0,444772.0
B41E0485002,1857,241907.0,444772.0
B41E0917001,1379,242761.0,445069.0
B41E0844001,1379,241564.0,445432.0
B41E0841001,1738,242708.0,445196.0
B41E0487002,1379,241900.0,444036.0
B41E0486002,1499,242437.0,444773.0
B41E0918001,1857,242935.0,444719.0
B41E0919001,1433,243064.0,444454.0
B41E0920001,1433,243139.0,444305.0
B40F1946001,2687,219700.0,441635.0
B40F1947001,2738,219146.0,442441.0
B40F1945002,2434,219255.0,441510.0
B40F1944001,2729,219382.0,441343.0
B40F1943002,2434,219475.0,441507.0
B40F1943001,2434,219475.0,441507.0
B40F1942002,2927,219306.0,441207.0
B40F1942001,2927,219306.0,441207.0
B40G1090001,960,203784.0,435889.0
B40G1083001,1680,207364.0,435561.0
B40F1941001,2964,219702.0,441376.0
B40F1940001,2506,219693.0,441155.0
B40F1938001,2747,219509.0,442000.0
B40F1918001,2866,218852.0,442253.0
B40F1923001,2448,218531.0,441963.0
B40F1927001,2674,219218.0,443060.0
B40F1937001,2807,219834.0,442170.0
B41A0556001,2806,220083.0,441729.0
B41A0555001,2443,220060.0,441105.0
B41B0240001,1853,234401.0,441338.0
B45G1045001,682,162215.0,409855.0
B45C0544001,1346,145043.0,410934.0
B34E1618001,2396,244619.0,469427.0
B34E1619001,228,244509.0,469522.0
B34F1575002,1139,256809.0,463606.0
B34F1432001,56,250530.0,466760.0
B34F1430001,713,252560.0,468380.0
B34F1426001,1195,256067.0,469000.0
B34E1527001,2086,240648.0,462795.0
B34E1526001,2394,240112.0,464794.0
B34E0233001,2577,244420.0,469650.0
B34E0300001,171,243340.0,463590.0
B34E0309001,2031,249610.0,470960.0
B34E0313001,228,243550.0,466300.0
B34E0315001,54,246646.0,466724.0
B34B1162001,98,234822.0,466036.0
B34B1161001,2084,235367.0,464577.0
B33G1396001,801,205822.0,460067.0
B33G1395001,687,205870.0,458565.0
B33G1394001,2430,205094.0,459810.0
B33G1374001,33,205381.0,458084.0
B33G1403001,2606,205573.0,458576.0
B33G1371001,2546,205136.0,459548.0
B33G1370001,2785,205869.0,459453.0
B33G1368001,688,205007.0,456905.0
